Id,does-bruise-or-bleed,habitat,season,cap-diameter,stem-height,stem-width,class
59220,f,d,u,3.88,3.33,5.19,1
2560,f,d,u,6.99,12.06,11.95,0
45765,f,d,w,0.86,2.84,1.33,0
3400,t,g,a,15.62,11.04,19.38,0
12533,f,h,a,1.5,5.99,1.91,0
34742,f,d,s,1.85,5.52,2.97,1
20212,f,d,w,8.01,5.74,12.9,0
56262,f,d,a,7.33,1.69,15.9,1
57408,f,d,s,1.38,3.76,1.42,1
45946,f,d,u,1.43,5.46,2.56,0
17035,f,d,a,4.19,4.24,10.76,1
12833,f,d,a,0.77,3.63,0.81,1
32559,f,g,u,2.8,4.65,2.59,1
33631,f,g,u,7.91,3.35,8.92,0
55352,f,l,a,6.82,8.64,64.35,0
22162,f,d,a,3.68,2.75,8.49,0
56988,f,d,a,10.73,5.25,21.68,0
38362,f,d,a,9.11,11.08,15.23,1
5700,f,l,w,15.94,9.84,25.09,0
1892,f,d,a,5.44,6.1,13.05,0
12852,f,d,a,0.67,3.4,0.76,1
45235,f,d,w,3.36,6.96,3.32,0
28192,t,d,u,7.65,4.51,13.51,1
48306,f,g,u,8.81,8.85,8.22,1
36152,f,d,w,4.99,5.27,5.3,0
19300,f,g,u,4.59,6.27,7.94,1
58380,f,d,u,52.75,6.08,37.99,0
35923,f,d,w,4.32,4.4,6.45,1
42757,t,m,a,16.48,13.0,18.76,0
13209,f,g,u,0.54,3.94,0.83,1
4360,f,l,u,1.68,5.37,3.07,0
30343,t,d,a,8.72,7.76,15.04,1
59201,f,d,u,4.19,2.97,6.13,1
11788,t,d,a,1.14,5.36,0.96,0
45377,f,d,s,2.97,6.61,2.79,0
54110,f,d,a,6.56,4.19,7.26,1
20705,f,g,a,3.43,4.14,5.56,0
22081,f,d,u,4.2,2.57,7.14,0
42644,f,w,a,7.14,4.17,12.73,0
38252,f,h,a,10.81,10.95,15.57,1
5736,f,d,w,14.6,7.89,25.31,0
22329,t,d,a,6.45,7.13,15.9,0
57882,f,d,s,3.84,0.0,0.0,1
41499,f,d,u,8.33,11.09,22.75,1
36645,f,d,s,4.47,10.48,8.04,1
50579,f,d,a,4.11,4.73,10.23,0
2507,f,d,a,6.23,12.44,12.83,0
23955,f,d,u,3.36,3.99,6.15,1
14080,f,d,u,5.71,12.08,6.18,1
32230,f,d,u,4.37,6.23,4.77,1
10285,f,d,s,3.13,4.09,2.57,0
31875,f,g,a,2.82,3.47,2.41,1
45570,f,d,s,0.74,2.88,1.48,0
37940,f,m,u,0.98,3.47,2.43,1
18657,f,d,a,8.23,6.55,15.94,1
18037,f,g,a,9.7,6.63,10.37,0
4012,f,g,u,4.18,5.86,3.55,1
21229,f,d,a,3.96,5.66,7.18,0
13787,f,d,u,8.46,16.53,8.64,1
10505,f,d,s,5.11,6.77,4.29,0
25347,f,d,u,14.77,5.09,20.96,0
26316,f,d,u,9.2,6.19,20.15,0
10987,f,d,u,2.51,5.95,2.45,1
7528,f,d,u,4.45,5.29,4.8,1
9642,f,l,u,1.06,3.22,1.4,1
40394,f,d,w,6.34,5.37,6.99,1
19807,f,g,u,5.39,5.57,7.21,1
24045,f,d,u,7.61,7.19,18.22,0
49289,t,d,a,7.5,5.85,12.26,0
10397,f,d,s,4.74,5.05,3.48,0
6908,f,l,u,4.04,4.86,5.63,0
14679,f,d,a,3.91,5.79,4.44,0
15940,f,d,a,4.93,4.58,8.46,0
42901,t,m,u,11.96,9.64,16.83,0
39417,t,g,a,5.25,4.87,12.31,1
50123,t,d,u,13.27,9.71,30.02,1
44237,f,g,u,6.08,12.29,13.28,1
20459,f,d,a,6.22,6.56,11.34,0
5032,f,l,w,9.94,7.29,19.14,0
18074,f,l,a,6.51,5.27,8.75,0
25188,f,d,a,18.65,6.78,21.74,0
26098,f,d,a,4.46,3.33,11.95,1
32865,f,g,a,1.2,3.69,2.23,1
34636,f,d,a,2.22,6.16,3.06,1
14944,f,d,w,8.92,8.46,14.56,0
54535,f,d,u,7.52,6.15,16.72,0
8106,f,d,a,2.87,4.23,2.98,1
20494,f,m,a,4.14,4.23,6.03,0
2272,f,d,u,7.25,12.75,13.62,1
56166,f,d,w,6.72,1.3,11.84,1
33957,f,d,w,6.87,4.6,9.45,1
47718,f,g,a,3.06,8.91,5.29,1
5757,f,d,a,12.51,7.65,21.53,0
34722,f,d,a,1.97,5.91,3.25,1
35492,f,d,u,9.6,11.27,13.01,1
23748,f,d,u,4.37,4.04,6.3,1
1888,f,d,a,7.18,6.27,12.05,0
46753,f,d,u,3.01,5.25,5.95,0
4623,f,d,u,2.82,6.76,5.67,0
10719,f,d,a,2.0,5.1,2.01,1
31099,f,d,s,7.57,5.64,9.28,0
56026,f,d,u,10.87,4.95,23.68,0
55613,f,d,w,12.82,2.6,14.21,0
26555,f,d,u,6.88,5.82,10.32,1
2344,f,d,a,7.38,13.72,14.09,1
49201,t,d,u,7.72,6.31,12.38,0
13851,f,d,a,6.74,13.44,7.13,1
20223,f,d,w,9.46,6.67,12.95,0
36874,f,d,a,7.76,8.62,10.33,1
29617,t,d,u,3.06,3.25,5.43,1
19548,f,h,a,2.94,2.88,5.43,1
54209,f,h,a,5.71,3.36,6.98,1
59985,f,d,u,3.22,3.41,16.54,1
19654,f,m,a,2.0,3.17,5.8,1
12662,f,h,u,1.6,6.65,2.65,0
60258,f,d,s,12.39,2.59,23.75,1
56207,f,d,a,5.12,1.66,15.4,1
40550,f,d,a,6.41,5.43,6.27,1
15254,f,d,w,6.78,5.1,23.47,0
44235,f,d,w,6.57,11.5,14.6,1
22634,f,d,a,6.87,7.02,18.69,1
36717,f,d,a,6.31,8.22,10.21,1
39790,f,d,a,4.89,6.24,7.33,1
22261,t,d,u,5.52,6.61,14.82,0
37103,f,d,u,2.99,5.08,5.77,1
40232,f,p,u,1.97,3.34,3.49,1
3213,t,g,a,14.89,10.61,17.79,0
1093,t,d,u,8.28,12.24,20.37,0
39354,t,g,s,5.46,5.81,11.96,1
2095,f,d,a,8.41,5.93,12.15,0
11872,t,d,a,0.75,5.11,1.0,0
42728,t,m,u,8.81,10.4,17.29,0
48422,f,d,u,16.36,19.71,62.39,0
40358,f,d,a,7.73,6.36,9.35,1
49248,t,d,a,8.2,7.17,13.53,0
6095,f,d,w,7.21,6.36,11.17,1
9551,f,d,a,0.94,2.86,1.47,1
8038,f,l,u,2.53,4.75,2.88,1
27587,t,d,a,7.36,6.81,9.57,1
27825,t,d,a,7.12,8.26,8.81,1
45746,f,d,a,0.7,2.42,1.22,0
37009,f,d,a,7.28,9.21,11.87,1
51621,f,d,a,21.75,18.07,36.94,0
53389,t,d,u,12.18,6.06,15.79,1
34072,f,d,w,8.64,5.44,11.3,1
28672,t,d,u,7.86,6.09,9.71,1
28710,t,d,a,7.51,6.75,10.2,1
33850,f,g,u,9.67,3.72,9.84,0
27531,t,d,u,15.02,7.68,30.27,1
59791,f,d,u,3.11,3.25,16.69,1
30545,t,d,u,12.64,7.67,18.01,0
22998,f,d,a,9.71,10.7,27.28,1
53328,t,d,u,10.21,5.96,16.19,1
33033,f,g,u,1.55,3.63,2.42,1
18196,f,l,a,7.74,6.56,9.74,0
27656,t,d,a,6.57,6.33,8.18,1
40890,f,d,a,3.83,5.21,8.15,1
8691,f,l,a,6.52,7.27,10.89,0
41791,f,g,a,1.43,4.92,1.5,1
44099,f,u,a,9.85,23.73,12.74,0
55497,f,d,w,10.87,2.57,17.08,0
22544,t,d,a,5.18,8.17,14.89,0
25877,f,d,a,4.97,2.9,11.37,1
93,f,d,u,15.22,16.87,17.46,1
43745,t,d,a,11.73,9.49,19.6,0
25378,f,d,u,15.34,6.41,23.86,0
54178,f,d,u,7.32,3.85,6.8,1
21635,f,d,a,7.86,7.03,15.38,0
55506,f,d,a,9.4,2.41,13.36,0
50217,t,d,a,10.99,8.33,24.72,1
38714,t,d,a,8.67,8.44,21.65,1
32233,f,d,a,4.41,6.17,4.72,1
50209,t,d,u,10.23,8.29,25.38,1
23668,f,d,a,4.52,5.74,6.77,1
41730,f,h,s,1.59,4.48,1.51,1
48275,f,d,a,7.93,8.89,8.86,1
2584,f,d,a,6.41,12.74,12.86,0
43757,t,d,a,9.84,9.34,17.54,0
10308,f,d,a,4.45,6.53,4.35,0
44053,f,g,u,10.27,24.21,12.07,0
41586,f,d,w,10.76,14.66,22.6,1
5743,f,l,a,13.9,8.66,25.12,0
23831,f,d,a,4.27,5.35,6.53,1
22019,f,d,a,4.75,5.73,9.83,0
11378,f,d,u,1.39,4.52,1.21,0
46288,f,d,u,4.5,7.13,4.34,0
19588,f,m,a,2.12,2.87,5.74,1
30470,t,d,u,11.45,5.91,18.65,0
51755,f,d,a,15.78,12.66,33.51,0
25366,f,d,u,20.16,7.96,27.95,0
36882,f,d,a,6.63,8.26,10.35,1
4644,f,d,w,2.45,5.94,4.68,0
4600,f,d,a,1.46,5.36,4.46,0
51022,f,d,u,12.65,11.32,32.42,1
44163,f,g,a,7.01,12.18,14.02,1
53265,f,d,a,10.18,8.22,13.61,0
54643,f,d,a,7.08,6.65,15.77,0
21265,f,d,a,4.14,5.88,7.62,0
5073,f,d,w,10.0,7.21,21.86,0
46525,f,d,u,3.69,5.96,3.31,0
38769,t,d,a,10.65,10.0,22.49,1
1320,t,d,u,9.38,11.37,17.99,0
41147,f,d,a,5.61,4.91,5.77,1
44743,f,d,a,7.3,14.16,16.53,1
56202,f,d,w,7.61,1.45,13.6,1
12732,f,d,u,0.72,3.47,0.73,1
47290,f,g,a,1.67,5.32,2.57,1
23437,f,d,u,4.35,3.48,6.88,1
48065,f,d,u,7.83,7.92,7.85,1
38329,f,h,a,10.06,15.33,20.31,1
48079,f,g,a,7.23,9.03,7.94,1
54810,f,d,a,3.18,6.87,7.67,0
6518,f,h,a,5.75,4.24,7.39,0
46157,f,d,s,1.24,4.96,2.37,0
27555,t,d,a,7.8,8.3,10.61,1
27365,t,d,a,20.32,7.94,31.58,1
1623,f,d,a,11.52,11.31,17.17,1
42592,f,w,u,6.44,4.07,12.3,0
16056,f,d,u,5.15,4.27,9.24,0
18587,f,d,a,9.5,7.11,17.41,1
6556,f,h,u,5.49,4.93,7.44,0
53969,f,d,u,15.73,5.86,33.54,1
55899,f,d,u,7.91,4.14,20.8,0
3773,f,d,a,4.09,4.95,3.62,1
36438,f,d,w,4.77,9.29,9.31,1
50939,f,d,a,9.75,9.49,30.63,1
33544,f,d,u,7.17,3.35,8.05,0
29580,t,d,a,3.05,2.96,5.53,1
5154,f,d,a,10.92,6.21,18.16,0
43479,t,d,a,9.32,9.03,18.05,0
31140,f,d,w,7.89,5.93,10.05,0
28809,t,d,a,6.9,6.25,8.68,1
2280,f,d,a,7.85,12.41,13.16,1
21058,f,m,u,3.67,5.77,6.93,1
4475,f,h,u,2.73,5.86,2.75,0
3740,f,m,u,3.47,4.8,3.5,1
54783,f,d,a,3.74,6.79,7.74,0
14428,f,d,a,5.07,5.22,3.31,0
26244,f,d,u,10.45,6.34,22.42,0
53207,f,g,a,5.98,7.03,11.95,0
48810,t,d,u,10.48,8.36,22.78,0
26243,f,d,u,11.37,5.4,20.8,0
51457,f,d,u,4.57,6.89,12.98,0
49910,t,d,u,10.14,8.82,29.97,1
763,f,d,a,12.96,10.91,15.36,1
39253,t,g,u,7.2,6.98,13.26,1
19454,f,h,a,2.97,2.78,5.69,1
35345,f,d,u,6.45,8.41,9.1,1
7992,f,l,u,4.5,4.73,3.11,1
15478,f,d,a,10.4,7.18,24.78,0
26522,f,d,a,7.67,7.02,12.76,1
16884,f,d,a,7.55,9.02,12.39,0
33248,f,d,a,13.88,8.22,17.81,1
53796,f,d,u,14.3,6.22,31.51,1
50934,f,d,a,5.82,8.79,29.87,1
44698,f,d,a,7.8,14.93,17.49,1
51396,f,d,a,4.4,6.26,11.97,0
23499,f,d,u,2.98,4.18,5.42,1
14318,f,d,u,7.06,5.96,4.66,0
48120,f,d,a,6.95,6.93,7.06,1
3364,t,d,a,13.35,9.85,17.67,0
18977,f,g,w,2.83,3.62,6.22,0
52721,t,d,a,9.76,8.35,18.68,0
1580,f,d,u,7.96,11.07,14.52,1
38729,t,d,a,8.22,8.76,20.96,1
56768,f,d,a,4.32,0.0,0.0,1
32601,f,g,u,3.02,3.95,2.54,1
35192,f,d,a,4.28,8.09,9.59,0
15472,f,d,a,10.08,7.15,26.17,0
32174,f,g,u,3.99,6.49,4.55,1
19207,f,g,a,3.75,5.71,6.91,1
43701,t,d,a,10.34,9.58,18.16,0
29678,t,d,a,3.67,3.86,5.6,0
52707,t,d,a,7.74,5.39,15.27,0
52985,f,d,u,7.61,7.77,12.44,0
44261,f,g,s,5.97,12.22,13.39,1
21788,f,d,w,6.34,5.8,16.88,0
41027,f,d,a,6.22,5.39,6.57,1
1000,f,d,u,12.32,11.31,14.92,1
22154,f,d,a,4.12,4.37,9.71,0
50905,f,d,a,9.56,8.66,28.66,1
14645,f,d,s,4.39,7.86,6.54,0
18730,f,m,a,3.23,2.76,4.04,0
45499,f,d,s,2.32,6.18,2.36,0
10147,f,d,u,0.8,3.53,0.97,1
54864,f,d,a,3.46,6.16,8.0,0
57952,f,d,u,3.17,0.0,0.0,1
29672,t,d,a,3.28,3.86,4.35,0
40392,f,d,a,6.69,5.32,6.98,1
5535,f,d,w,8.45,5.57,19.15,0
29700,t,d,u,4.16,5.1,6.67,0
21534,f,d,w,7.67,6.09,15.27,0
58588,f,d,s,54.27,7.14,44.18,0
33162,f,g,a,2.26,4.23,2.45,1
23573,f,d,a,3.85,4.1,6.42,1
53666,f,d,a,12.77,5.7,29.63,1
20288,f,d,a,7.4,6.96,13.65,0
14970,f,d,u,7.11,7.46,13.37,0
13618,f,h,a,1.7,1.94,2.47,1
42507,f,w,u,6.14,5.18,13.19,0
5652,f,l,a,15.44,8.78,28.36,0
14665,f,d,w,5.58,9.49,6.61,0
13071,f,g,u,0.8,5.02,1.08,1
11234,f,d,u,2.55,7.97,2.49,1
35129,f,g,u,4.91,8.33,9.36,0
58211,f,d,a,3.32,0.0,0.0,1
54573,f,d,u,5.84,5.78,15.55,0
13086,f,g,u,0.74,4.38,1.01,1
41146,f,d,a,5.23,5.21,6.3,1
19946,f,m,a,5.49,6.84,7.19,1
11599,f,d,a,1.32,4.68,1.38,0
14580,f,d,w,4.12,6.06,6.4,0
18004,f,l,u,7.3,6.34,9.95,0
41881,f,h,a,1.62,4.27,1.47,1
57719,f,d,a,3.52,0.0,0.0,1
36011,f,d,a,4.98,5.5,6.12,0
56413,f,d,w,8.28,1.57,16.5,1
6023,f,l,w,6.34,5.38,9.27,1
4217,f,h,u,2.67,4.94,3.45,1
44477,f,g,a,6.67,10.02,12.57,1
39652,f,d,a,6.71,7.42,8.98,1
19053,f,m,w,3.63,3.44,5.26,0
14873,f,d,u,9.69,10.73,15.27,0
9092,f,d,a,8.28,9.86,11.37,1
58068,f,d,u,2.13,0.0,0.0,1
25654,f,d,u,7.03,4.79,17.11,1
53560,t,h,u,13.38,6.91,15.7,1
24205,f,d,u,8.64,7.54,19.89,0
9037,f,h,u,10.17,10.46,12.25,1
19948,f,m,u,4.82,6.19,5.81,1
29970,t,d,u,2.82,4.24,5.76,0
1205,t,d,u,12.83,10.16,18.9,0
27325,t,d,a,14.64,6.47,29.5,1
53971,f,d,u,21.54,6.62,34.35,1
5471,f,d,w,8.36,6.39,19.26,0
44347,f,d,u,6.4,10.46,13.21,1
51040,f,d,a,9.69,10.53,27.85,1
37987,f,m,u,1.08,3.79,2.67,1
49105,t,d,a,6.41,3.8,11.73,0
27410,t,d,u,19.78,6.88,29.87,1
46283,f,d,u,4.14,5.9,3.59,0
29912,t,d,u,3.58,4.66,6.87,0
48743,t,d,u,10.42,9.6,23.76,0
47694,f,g,a,4.62,10.8,5.92,1
35959,f,d,w,4.51,4.04,5.51,1
11069,f,d,u,2.6,7.16,2.53,1
21500,f,d,a,3.97,6.41,8.48,0
22006,f,d,a,3.33,3.4,7.61,0
39380,t,d,a,5.29,7.17,11.88,1
38645,t,d,a,7.85,9.7,20.76,1
43414,t,g,a,7.35,7.52,13.37,1
36165,f,d,w,4.56,5.77,5.87,0
6700,f,d,u,5.57,4.16,7.82,0
21389,f,d,w,4.66,6.63,8.76,0
16657,f,d,a,7.76,9.55,13.02,0
48610,f,d,u,19.73,18.54,83.14,0
34513,f,g,a,2.17,8.54,3.16,1
54021,f,h,u,5.29,2.98,5.94,1
40460,f,d,a,6.38,5.36,6.82,1
1678,f,d,a,6.14,11.24,15.53,1
25511,f,d,a,7.09,4.84,16.99,1
8583,f,l,a,6.49,7.11,10.41,0
46172,f,g,a,1.32,4.39,2.26,0
43580,t,d,a,10.38,9.12,18.78,0
45859,f,d,u,0.97,2.81,1.54,0
16307,f,d,a,5.54,4.52,7.59,0
57807,f,d,s,2.8,0.0,0.0,1
21548,f,d,u,7.06,5.84,16.86,0
52479,f,d,a,8.08,7.45,14.07,0
19975,f,g,u,5.21,7.58,7.23,1
44906,f,d,a,3.92,7.32,4.63,1
38185,f,d,a,9.97,12.42,16.17,1
43663,t,l,a,10.53,8.76,17.6,0
19514,f,h,a,2.14,2.57,5.65,1
1723,f,d,u,8.87,11.01,15.08,1
34376,f,g,a,1.8,7.01,2.65,1
39135,f,d,a,3.43,3.69,5.01,1
34789,f,d,u,2.09,6.0,2.88,1
22580,t,d,a,8.18,8.63,17.01,0
56644,f,d,u,4.62,0.0,0.0,1
33805,f,g,a,8.3,3.61,9.94,0
14260,f,d,w,5.89,5.49,3.73,0
3699,f,m,u,3.89,5.04,3.67,1
14060,f,d,a,7.28,18.48,9.89,1
25262,f,d,u,10.0,6.51,21.91,0
1053,f,d,a,12.5,11.01,14.63,1
29410,t,d,u,3.2,3.19,5.69,1
58158,f,d,w,2.8,0.0,0.0,1
353,f,d,a,6.87,6.88,13.64,1
3163,f,m,a,16.41,27.19,20.47,0
41628,f,d,u,7.86,9.56,19.09,1
10734,f,d,u,2.35,5.48,2.31,1
36211,f,d,s,5.08,4.13,5.13,0
9737,f,d,u,0.98,3.67,1.66,1
8529,f,l,w,5.96,7.01,9.89,0
26260,f,d,a,12.54,7.2,24.61,0
41737,f,d,u,1.66,5.37,1.82,1
55490,f,d,w,11.14,2.66,15.16,0
56380,f,d,w,8.0,1.41,13.1,1
7372,f,g,u,2.88,2.66,6.69,1
4725,f,d,a,2.29,6.16,4.61,0
34704,f,d,u,2.11,5.89,3.0,1
3279,t,d,a,14.1,8.57,15.7,0
43125,t,d,u,8.62,8.04,14.57,1
5106,f,d,a,7.85,7.44,19.34,0
39944,f,p,a,3.42,3.73,3.78,1
31158,f,d,u,10.05,6.48,11.36,0
22106,f,d,a,3.71,3.64,8.47,0
49085,t,d,a,6.54,6.32,12.63,0
60460,f,d,s,7.29,6.18,21.47,0
31311,f,d,w,9.79,8.09,10.52,0
39130,f,d,a,2.49,3.53,4.06,1
32563,f,g,u,3.01,2.67,2.36,1
1702,f,d,a,10.27,10.7,15.0,1
50874,f,d,u,11.98,10.41,30.6,1
16124,f,d,u,6.4,5.26,10.32,0
19118,f,g,a,4.22,5.69,7.29,1
8837,f,h,u,10.12,9.91,11.93,1
5118,f,d,w,6.92,6.51,18.55,0
41555,f,d,a,8.59,12.92,23.62,1
44923,f,d,a,3.34,5.17,4.4,1
38913,f,d,a,2.53,4.85,5.48,1
32872,f,g,a,1.48,4.13,2.25,1
57133,f,d,a,9.2,4.34,18.21,0
11007,f,d,u,2.5,7.86,2.52,1
23099,f,d,u,12.04,9.29,29.46,1
27228,t,d,w,18.78,8.38,35.61,1
20527,f,m,w,3.71,4.24,6.64,0
58966,f,d,u,5.51,3.56,6.11,1
23973,f,d,u,3.44,4.27,6.27,1
10902,f,d,u,2.11,4.97,2.02,1
7244,f,g,a,2.81,3.28,8.03,1
943,f,d,u,12.98,11.0,14.33,1
37614,f,m,a,2.51,8.31,2.87,1
29411,t,d,u,3.25,3.01,5.71,1
56733,f,d,a,5.01,0.0,0.0,1
45563,f,d,w,0.59,2.46,1.21,0
33094,f,g,u,1.6,3.54,2.47,1
20496,f,m,a,3.83,4.16,6.48,0
33020,f,g,u,1.83,3.61,2.21,1
60372,f,d,s,7.24,5.84,21.61,0
46519,f,d,u,3.82,6.34,4.1,0
4087,f,h,u,3.8,5.87,3.66,1
59768,f,d,a,3.24,3.64,15.22,1
40084,f,p,a,2.65,3.01,3.58,1
12406,f,d,a,1.34,5.69,1.94,0
49243,t,d,a,7.26,6.39,12.3,0
428,f,d,a,6.11,7.53,14.06,1
52131,t,d,a,7.66,13.16,25.93,0
26534,f,d,u,6.02,6.15,10.43,1
60973,f,d,u,1.28,2.76,5.12,1
12851,f,d,u,0.82,3.69,0.82,1
6616,f,h,u,6.63,5.66,7.36,0
38904,f,d,a,3.49,5.02,6.48,1
24718,f,d,u,8.79,4.27,14.68,0
13632,f,h,a,1.44,2.28,2.28,1
17345,f,m,u,9.14,5.96,30.57,0
21898,f,d,u,4.47,4.17,10.21,0
50707,f,d,a,3.41,5.46,10.91,0
57543,f,d,a,3.88,0.0,0.0,1
42409,f,w,u,5.17,4.3,11.94,0
43692,t,d,a,10.07,8.9,17.01,0
20017,f,m,a,4.99,7.12,7.33,1
10115,f,d,s,0.67,4.14,1.12,1
36233,f,d,u,6.62,5.29,5.9,0
18612,f,d,a,9.16,6.77,19.72,1
14554,f,d,w,4.44,7.43,6.29,0
51180,f,d,a,6.61,8.29,23.03,1
3177,t,d,a,15.39,9.59,15.94,0
25634,f,d,u,6.31,5.21,15.91,1
52481,f,d,a,6.6,7.55,13.73,0
9327,f,g,a,3.32,4.72,2.9,0
52661,t,d,a,9.32,8.17,17.63,0
34219,f,d,w,5.7,4.17,9.79,1
22772,f,d,a,5.94,4.53,13.04,1
59451,f,p,a,3.66,5.22,26.74,1
60912,f,d,a,1.09,2.59,4.57,1
45077,f,d,u,3.33,6.42,4.82,1
54804,f,d,a,3.27,5.71,6.27,0
38397,f,h,a,9.74,10.25,17.12,1
29688,t,d,a,3.32,4.26,6.03,0
27856,t,d,a,5.62,6.83,9.04,1
56204,f,d,w,10.13,1.62,17.29,1
4203,f,d,a,3.47,5.01,3.29,1
34963,f,d,s,3.65,8.22,9.74,0
53072,f,h,u,7.57,4.33,11.82,0
35,f,d,u,14.78,17.44,17.13,1
15772,t,d,u,7.98,6.11,16.54,1
48604,f,d,a,21.25,16.87,69.04,0
4103,f,h,a,2.29,5.63,3.35,1
19422,f,h,a,2.03,2.75,5.15,1
7010,f,l,a,4.17,5.78,6.92,0
26111,f,d,a,5.28,4.9,14.35,1
31320,f,d,w,8.12,6.1,10.0,0
37250,f,m,a,3.65,5.29,7.0,1
47148,f,g,a,1.24,5.1,2.72,1
985,f,d,a,12.02,10.84,14.33,1
25927,f,d,a,4.86,4.15,12.62,1
41477,f,d,w,9.61,12.23,24.62,1
18473,f,d,a,6.47,6.58,16.7,1
38046,f,g,a,0.92,3.21,2.16,1
59319,f,p,a,4.85,5.47,31.44,1
27169,t,d,a,11.29,5.12,23.63,0
17634,f,d,s,9.97,9.48,39.27,0
16435,f,d,u,5.58,5.02,7.86,0
41917,f,h,s,1.33,3.99,1.44,1
17544,f,d,u,10.18,6.52,31.95,0
7208,f,g,a,2.85,2.55,6.76,1
46755,f,d,u,3.67,5.8,6.22,0
19471,f,m,a,2.78,3.47,6.04,1
48392,f,d,u,13.79,18.13,70.75,0
60299,f,d,s,8.48,3.28,24.1,1
36429,f,d,u,4.69,9.16,7.39,1
48963,t,d,u,10.32,7.13,22.95,0
48227,f,d,a,8.69,7.82,8.27,1
28775,t,d,a,7.53,6.0,8.99,1
58189,f,d,u,3.21,0.0,0.0,1
17512,f,m,u,9.39,8.45,33.19,0
31314,f,d,u,8.47,7.58,10.16,0
4678,f,d,w,2.59,5.26,4.03,0
37678,f,m,s,2.15,6.51,2.85,1
40749,f,d,a,3.14,5.81,8.67,1
7832,f,d,a,3.78,4.48,3.06,1
13298,f,g,a,0.81,5.02,1.07,1
6917,f,l,u,4.8,5.46,7.73,0
17834,f,g,a,8.64,6.92,12.7,0
43644,t,d,a,9.28,8.88,16.96,0
51418,f,d,a,4.62,5.86,12.54,0
59929,f,d,a,3.18,3.28,13.08,1
45556,f,d,w,1.06,3.16,1.56,0
36578,f,d,a,4.31,8.49,7.63,1
8176,f,l,a,3.27,7.69,4.11,1
60943,f,d,a,1.22,3.33,5.62,1
49484,t,d,u,7.45,6.83,14.15,0
57756,f,d,w,2.69,0.0,0.0,1
46946,f,d,a,2.54,5.24,6.05,0
23471,f,d,u,5.44,5.27,8.46,1
50276,t,d,a,11.37,10.58,30.49,1
136,f,d,u,17.61,18.35,17.91,1
49301,t,d,u,6.21,5.91,12.17,0
32440,f,m,u,3.91,6.16,4.75,1
9742,f,l,a,1.04,2.93,1.21,1
37243,f,m,u,4.61,6.57,7.53,1
22894,f,d,a,6.58,6.07,14.81,1
8815,f,l,w,5.68,6.89,9.16,0
35835,f,d,w,4.54,4.22,5.62,1
9890,f,d,s,0.63,3.7,0.92,1
56484,f,d,a,4.66,0.0,0.0,1
44359,f,g,a,7.24,14.82,15.02,1
58775,f,d,w,21.62,5.73,32.99,1
4906,f,d,u,1.99,6.11,4.39,0
3112,f,d,u,15.04,24.1,17.88,0
24176,f,d,a,7.12,6.04,15.28,0
21592,f,d,a,7.13,5.43,16.61,0
13819,f,d,a,9.32,17.44,7.75,1
5243,f,l,w,9.31,8.09,18.04,0
14544,f,d,w,4.3,7.07,6.68,0
60609,f,l,s,5.0,5.17,20.71,0
22557,t,d,a,5.52,6.57,12.36,0
38639,t,d,a,10.73,9.35,21.05,1
54886,f,d,a,3.73,5.64,7.41,0
34979,f,d,s,4.83,8.26,9.72,0
26761,f,d,u,7.68,6.1,11.38,1
29460,t,d,a,2.71,2.66,5.19,1
38390,f,h,a,8.04,9.08,12.92,1
4737,f,d,w,2.39,6.13,3.76,0
37262,f,d,u,4.9,7.23,9.34,1
20377,f,g,a,5.62,5.05,10.51,0
44482,f,d,a,8.77,18.06,18.97,1
12737,f,d,u,0.68,3.3,0.6,1
16142,f,d,a,5.48,4.59,9.61,0
34344,f,g,a,2.09,6.87,2.92,1
45107,f,d,u,3.31,5.63,4.43,1
11422,f,l,u,1.27,4.99,1.49,0
30292,t,d,u,8.73,8.52,17.43,1
27262,t,d,u,18.38,7.11,31.41,1
1269,t,d,a,10.03,11.51,17.81,0
60191,f,d,u,11.1,3.9,25.35,1
19394,f,g,u,4.77,6.17,7.78,1
34781,f,m,a,2.19,6.5,3.42,1
50429,t,d,a,11.96,8.05,29.82,1
45836,f,d,u,1.04,3.0,1.64,0
23585,f,d,a,3.69,4.55,7.1,1
27372,t,d,a,16.17,6.84,31.59,1
17037,f,d,a,6.48,6.56,13.81,1
23092,f,d,u,11.21,12.99,35.85,1
44766,f,d,a,9.0,16.34,17.91,1
7150,f,g,a,2.73,3.18,7.48,1
51317,f,d,u,5.48,6.02,13.74,0
12686,f,g,u,1.44,6.09,2.31,0
4532,f,l,a,2.52,4.39,3.22,0
22991,f,d,u,11.86,11.05,36.26,1
50814,f,d,a,3.31,4.68,10.74,0
43506,t,d,a,10.0,9.04,17.91,0
43736,t,d,a,9.89,9.01,17.81,0
52967,f,h,u,6.12,6.58,12.27,0
44965,f,d,u,3.09,6.47,4.41,1
10733,f,d,a,1.74,4.98,2.08,1
22737,f,d,a,7.16,5.2,11.98,1
15800,t,d,a,7.68,5.14,14.88,1
40966,f,d,a,5.34,4.61,6.32,1
15519,f,d,w,10.16,9.12,24.94,0
10967,f,d,u,2.44,6.79,2.37,1
13521,f,h,a,1.52,1.89,2.36,1
18120,f,l,a,6.32,5.63,9.85,0
41505,f,d,u,11.45,12.17,24.92,1
59030,f,d,u,5.2,3.63,6.91,1
